Date,nifty_close,midcap_close,vix_close,repo_rate,mf_cash_pct
2021-11-15,18109.44921875,32028.30078125,15.465,4.0,2.776
2021-11-16,17999.19921875,31942.55078125,15.195,4.0,2.776
2021-11-17,17898.650390625,31729.0,14.98,4.0,2.776
2021-11-18,17764.80078125,31271.400390625,14.8575,4.0,2.776
2021-11-22,17416.55078125,30331.599609375,17.52,4.0,2.776
2021-11-23,17503.349609375,30865.30078125,18.015,4.0,2.776
2021-11-24,17415.05078125,30743.25,17.095,4.0,2.776
2021-11-25,17536.25,30926.599609375,16.6625,4.0,2.776
2021-11-26,17026.44921875,29920.400390625,20.8025,4.0,2.776
2021-11-29,17053.94921875,29515.25,20.83,4.0,2.776
2021-11-30,16983.19921875,29650.650390625,21.1675,4.0,2.776
2021-12-01,17166.900390625,29955.69921875,19.4475,4.0,2.776
2021-12-02,17401.650390625,30296.44921875,18.0875,4.0,2.776
2021-12-03,17196.69921875,30293.25,18.455,4.0,2.776
2021-12-06,16912.25,29863.19921875,20.0775,4.0,2.776
2021-12-07,17176.69921875,30282.599609375,18.46,4.0,2.776
2021-12-08,17469.75,30769.150390625,17.265,4.0,2.776
2021-12-09,17516.849609375,30955.19921875,16.6025,4.0,2.776
2021-12-10,17511.30078125,31203.05078125,16.06,4.0,2.776
2021-12-13,17368.25,31125.69921875,16.57,4.0,2.776
2021-12-14,17324.900390625,31067.25,16.9525,4.0,2.776
2021-12-15,17221.400390625,30888.55078125,17.2175,4.0,2.776
2021-12-16,17248.400390625,30676.75,15.895,4.0,2.776
2021-12-17,16985.19921875,29939.30078125,16.3375,4.0,2.776
2021-12-20,16614.19921875,28838.19921875,18.965,4.0,2.776
2021-12-21,16770.849609375,29207.75,17.5375,4.0,2.776
2021-12-22,16955.44921875,29659.099609375,16.58,4.0,2.776
2021-12-23,17072.599609375,29927.30078125,15.825,4.0,2.776
2021-12-24,17003.75,29612.849609375,16.1475,4.0,2.776
2021-12-27,17086.25,29743.150390625,17.1175,4.0,2.776
2021-12-28,17233.25,30094.849609375,16.475,4.0,2.776
2021-12-29,17213.599609375,30135.30078125,16.2425,4.0,2.776
2021-12-30,17203.94921875,30023.25,16.565,4.0,2.776
2021-12-31,17354.05078125,30442.900390625,16.2225,4.0,2.776
2022-01-03,17625.69921875,30788.0,16.4525,4.0,2.776
2022-01-04,17805.25,30870.349609375,16.12,4.0,2.776
2022-01-05,17925.25,30917.55078125,17.2275,4.0,2.776
2022-01-06,17745.900390625,30956.849609375,17.9775,4.0,2.776
2022-01-07,17812.69921875,31111.55078125,17.6025,4.0,2.776
2022-01-10,18003.30078125,31371.650390625,17.6775,4.0,2.776
2022-01-11,18055.75,31400.400390625,17.7575,4.0,2.776
2022-01-12,18212.349609375,31791.55078125,17.1825,4.0,2.776
2022-01-13,18257.80078125,31997.19921875,16.705,4.0,2.776
2022-01-14,18255.75,31989.650390625,16.555,4.0,2.776
2022-01-17,18308.099609375,32040.599609375,16.765,4.0,2.776
2022-01-18,18113.05078125,31381.44921875,17.78,4.0,2.776
2022-01-19,17938.400390625,31363.30078125,17.8175,4.0,2.776
2022-01-20,17757.0,31312.05078125,17.79,4.0,2.776
2022-01-21,17617.150390625,30563.599609375,18.8875,4.0,2.776
2022-01-24,17149.099609375,29383.0,22.825,4.0,2.776
2022-01-25,17277.94921875,29676.900390625,21.3575,4.0,2.776
2022-01-27,17110.150390625,29364.69921875,21.065,4.0,2.776
2022-01-28,17101.94921875,29804.900390625,20.695,4.0,2.776
2022-01-31,17339.849609375,30273.94921875,21.9525,4.0,2.776
2022-02-01,17576.849609375,30611.599609375,19.9775,4.0,2.776
2022-02-02,17780.0,30971.55078125,18.65,4.0,2.776
2022-02-03,17560.19921875,30673.900390625,19.16,4.0,2.776
2022-02-04,17516.30078125,30441.55078125,18.8975,4.0,2.776
2022-02-07,17213.599609375,30129.25,20.4375,4.0,2.776
2022-02-08,17266.75,29916.849609375,19.685,4.0,2.776
2022-02-09,17463.80078125,30257.099609375,18.555,4.0,2.776
2022-02-10,17605.849609375,30343.44921875,17.71,4.0,2.776
2022-02-11,17374.75,29729.400390625,18.68,4.0,2.776
2022-02-14,16842.80078125,28558.75,22.9775,4.0,2.776
2022-02-15,17352.44921875,29375.30078125,20.6125,4.0,2.776
2022-02-16,17322.19921875,29289.94921875,20.5925,4.0,2.776
2022-02-17,17304.599609375,29201.30078125,22.005,4.0,2.776
2022-02-18,17276.30078125,28934.349609375,22.165,4.0,2.776
2022-02-21,17206.650390625,28575.75,22.9025,4.0,2.776
2022-02-22,17092.19921875,28284.900390625,26.6625,4.0,2.776
2022-02-23,17063.25,28467.0,24.5425,4.0,2.776
2022-02-24,16247.9501953125,26832.650390625,31.9825,4.0,2.776
2022-02-25,16658.400390625,27953.30078125,26.74,4.0,2.776
2022-02-28,16793.900390625,28223.44921875,28.57,4.0,2.776
2022-03-02,16605.94921875,28217.099609375,29.2325,4.0,2.776
2022-03-03,16498.05078125,28102.900390625,28.155,4.0,2.776
2022-03-04,16245.349609375,27517.099609375,27.9575,4.0,2.776
2022-03-07,15863.150390625,26865.900390625,29.33,4.0,2.776
2022-03-08,16013.4501953125,27198.55078125,28.5875,4.0,2.776
2022-03-09,16345.349609375,27785.5,27.4675,4.0,2.776
2022-03-10,16594.900390625,28038.69921875,25.5825,4.0,2.776
2022-03-11,16630.44921875,28210.349609375,25.345,4.0,2.776
2022-03-14,16871.30078125,28267.5,25.6775,4.0,2.776
2022-03-15,16663.0,28021.349609375,26.73,4.0,2.776
2022-03-16,16975.349609375,28584.55078125,24.1175,4.0,2.776
2022-03-17,17287.05078125,28977.900390625,22.61,4.0,2.776
2022-03-21,17117.599609375,28896.44921875,24.6225,4.0,2.776
2022-03-22,17315.5,28977.30078125,24.07,4.0,2.776
2022-03-23,17245.650390625,29137.30078125,24.7475,4.0,2.776
2022-03-24,17222.75,29308.349609375,23.93,4.0,2.776
2022-03-25,17153.0,29274.55078125,23.43,4.0,2.776
2022-03-28,17222.0,29221.19921875,22.61,4.0,2.776
2022-03-29,17325.30078125,29342.30078125,21.3025,4.0,2.776
2022-03-30,17498.25,29590.69921875,20.61,4.0,2.776
2022-03-31,17464.75,29692.30078125,20.56,4.0,2.776
2022-04-01,17670.44921875,30134.55078125,18.435,4.0,2.776
2022-04-04,18053.400390625,30625.19921875,17.9075,4.0,2.776
2022-04-05,17957.400390625,31046.69921875,18.4875,4.0,2.776
2022-04-06,17807.650390625,31229.19921875,19.0225,4.0,2.776
2022-04-07,17639.55078125,30911.30078125,18.9975,4.0,2.776
2022-04-07,17639.55078125,30911.30078125,18.9975,4.0,2.776
2022-04-08,17784.349609375,31214.19921875,17.6875,4.0,2.776
2022-04-11,17674.94921875,31408.150390625,18.27,4.0,2.776
2022-04-12,17530.30078125,30804.900390625,18.1575,4.0,2.776
2022-04-13,17475.650390625,30796.30078125,17.785,4.0,2.776
2022-04-18,17173.650390625,30473.55078125,19.335,4.0,2.776
2022-04-19,16958.650390625,30055.0,19.775,4.0,2.776
2022-04-20,17136.55078125,30279.25,18.6725,4.0,2.776
2022-04-21,17392.599609375,30603.30078125,17.8525,4.0,2.776
2022-04-22,17171.94921875,30315.849609375,18.3525,4.0,2.776
2022-04-25,16953.94921875,29733.099609375,21.2575,4.0,2.776
2022-04-26,17200.80078125,30215.349609375,19.1875,4.0,2.776
2022-04-27,17038.400390625,29954.30078125,20.605,4.0,2.776
2022-04-28,17245.05078125,30134.599609375,19.3775,4.0,2.776
2022-04-29,17102.55078125,29880.349609375,19.415,4.0,2.776
2022-05-02,17069.099609375,29703.400390625,20.2825,4.0,2.776
2022-05-04,16677.599609375,29074.30078125,21.8775,4.4,2.776
2022-05-05,16682.650390625,29104.349609375,20.2925,4.4,2.776
2022-05-06,16411.25,28584.19921875,21.25,4.4,2.776
2022-05-09,16301.849609375,28074.44921875,22.0325,4.4,2.776
2022-05-10,16240.0498046875,27548.599609375,22.3025,4.4,2.776
2022-05-11,16167.099609375,27450.80078125,22.8025,4.4,2.776
2022-05-12,15808.0,26810.05078125,24.265,4.4,2.776
2022-05-13,15782.150390625,27085.650390625,23.485,4.4,2.776
2022-05-16,15842.2998046875,27425.5,24.5275,4.4,2.776
2022-05-17,16259.2998046875,28172.900390625,22.7425,4.4,2.776
2022-05-18,16240.2998046875,28111.69921875,22.295,4.4,2.776
2022-05-19,15809.400390625,27271.900390625,24.5575,4.4,2.776
2022-05-20,16266.150390625,27872.19921875,23.1,4.4,2.776
2022-05-23,16214.7001953125,27775.44921875,23.3975,4.4,2.776
2022-05-24,16125.150390625,27595.30078125,25.635,4.4,2.776
2022-05-25,16025.7998046875,26918.69921875,25.2825,4.4,2.776
2022-05-26,16170.150390625,27281.150390625,22.7175,4.4,2.776
2022-05-27,16352.4501953125,27657.25,21.48,4.4,2.776
2022-05-30,16661.400390625,28326.349609375,19.98,4.4,2.776
2022-05-31,16584.55078125,28288.349609375,20.4775,4.4,2.776
2022-06-01,16522.75,28299.900390625,20.845,4.4,2.776
2022-06-02,16628.0,28491.150390625,20.32,4.4,2.776
2022-06-03,16584.30078125,28023.349609375,19.975,4.4,2.776
2022-06-06,16569.55078125,27992.650390625,20.2025,4.4,2.776
2022-06-07,16416.349609375,27803.94921875,20.425,4.4,2.776
2022-06-08,16356.25,27670.80078125,19.8375,4.9,2.776
2022-06-09,16478.099609375,27805.900390625,19.14,4.9,2.776
2022-06-10,16201.7998046875,27575.80078125,19.575,4.9,2.776
2022-06-13,15774.400390625,26777.80078125,22.365,4.9,2.776
2022-06-14,15732.099609375,26715.650390625,21.8875,4.9,2.776
2022-06-15,15692.150390625,26809.0,22.1475,4.9,2.776
2022-06-16,15360.599609375,26180.349609375,22.8675,4.9,2.776
2022-06-17,15293.5,25877.69921875,22.7575,4.9,2.776
2022-06-20,15350.150390625,25292.900390625,22.4125,4.9,2.776
2022-06-21,15638.7998046875,26194.400390625,21.1425,4.9,2.776
2022-06-22,15413.2998046875,25767.849609375,21.3,4.9,2.776
2022-06-23,15556.650390625,26079.94921875,20.88,4.9,2.776
2022-06-24,15699.25,26449.05078125,20.55,4.9,2.776
2022-06-27,15832.0498046875,26713.25,21.005,4.9,2.776
2022-06-28,15850.2001953125,26791.0,21.45,4.9,2.776
2022-06-29,15799.099609375,26672.150390625,21.9,4.9,2.776
2022-06-30,15780.25,26452.75,21.84,4.9,2.776
2022-07-01,15752.0498046875,26587.30078125,21.25,4.9,2.776
2022-07-04,15835.349609375,26769.55078125,20.9725,4.9,2.776
2022-07-05,15810.849609375,26698.099609375,20.7875,4.9,2.776
2022-07-06,15989.7998046875,27204.349609375,20.2675,4.9,2.776
2022-07-07,16132.900390625,27572.44921875,19.2025,4.9,2.776
2022-07-08,16220.599609375,27649.05078125,18.395,4.9,2.776
2022-07-11,16216.0,27908.05078125,18.3675,4.9,2.776
2022-07-12,16058.2998046875,27782.05078125,18.5475,4.9,2.776
2022-07-13,15966.650390625,27827.849609375,18.52,4.9,2.776
2022-07-14,15938.650390625,27803.5,18.34,4.9,2.776
2022-07-15,16049.2001953125,28017.25,17.5975,4.9,2.776
2022-07-18,16278.5,28409.75,17.16,4.9,2.776
2022-07-19,16340.5498046875,28600.94921875,17.2025,4.9,2.776
2022-07-20,16520.849609375,28654.400390625,16.8225,4.9,2.776
2022-07-21,16605.25,29049.150390625,16.8575,4.9,2.776
2022-07-22,16719.44921875,29047.849609375,16.65,4.9,2.776
2022-07-25,16631.0,29020.75,17.68,4.9,2.776
2022-07-26,16483.849609375,28658.75,18.17,4.9,2.776
2022-07-27,16641.80078125,28976.30078125,18.13,4.9,2.776
2022-07-28,16929.599609375,29219.75,17.0125,4.9,2.776
2022-07-29,17158.25,29634.25,16.55,4.9,2.776
2022-08-01,17340.05078125,30128.0,17.485,4.9,2.776
2022-08-02,17345.44921875,30228.150390625,18.53,4.9,2.776
2022-08-03,17388.150390625,30017.650390625,18.45,4.9,2.776
2022-08-04,17382.0,30190.849609375,19.2575,4.9,2.776
2022-08-05,17397.5,30258.349609375,18.915,5.4,2.776
2022-08-08,17525.099609375,30366.05078125,19.3025,5.4,2.776
2022-08-10,17534.75,30318.900390625,19.5875,5.4,2.776
2022-08-11,17659.0,30583.849609375,18.355,5.4,2.776
2022-08-12,17698.150390625,30806.349609375,17.6075,5.4,2.776
2022-08-16,17825.25,31254.55078125,17.685,5.4,2.776
2022-08-17,17944.25,31401.400390625,17.6775,5.4,2.776
2022-08-18,17956.5,31460.19921875,17.35,5.4,2.776
2022-08-19,17758.44921875,31005.0,18.285,5.4,2.776
2022-08-22,17490.69921875,30379.5,19.0375,5.4,2.776
2022-08-23,17577.5,30734.650390625,19.05,5.4,2.776
2022-08-24,17604.94921875,30960.900390625,18.43,5.4,2.776
2022-08-25,17522.44921875,30942.900390625,19.57,5.4,2.776
2022-08-26,17558.900390625,31112.94921875,18.215,5.4,2.776
2022-08-29,17312.900390625,30853.849609375,19.8225,5.4,2.776
2022-08-30,17759.30078125,31481.69921875,18.7,5.4,2.776
2022-09-01,17542.80078125,31516.30078125,19.8725,5.4,2.776
2022-09-02,17539.44921875,31402.30078125,19.55,5.4,2.776
2022-09-05,17665.80078125,31522.30078125,19.6625,5.4,2.776
2022-09-06,17655.599609375,31706.05078125,19.525,5.4,2.776
2022-09-07,17624.400390625,31865.55078125,19.3675,5.4,2.776
2022-09-08,17798.75,31923.05078125,18.305,5.4,2.776
2022-09-09,17833.349609375,32035.900390625,17.7175,5.4,2.776
2022-09-12,17936.349609375,32345.44921875,17.9375,5.4,2.776
2022-09-13,18070.05078125,32398.75,17.47,5.4,2.776
2022-09-14,18003.75,32291.75,18.2775,5.4,2.776
2022-09-15,17877.400390625,32415.69921875,18.3925,5.4,2.776
2022-09-16,17530.849609375,31494.900390625,19.8225,5.4,2.776
2022-09-19,17622.25,31504.400390625,19.94,5.4,2.776
2022-09-20,17816.25,31955.5,18.7975,5.4,2.776
2022-09-21,17718.349609375,31718.69921875,19.325,5.4,2.776
2022-09-22,17629.80078125,31826.099609375,18.815,5.4,2.776
2022-09-23,17327.349609375,31078.69921875,20.5925,5.4,2.776
2022-09-26,17016.30078125,30111.80078125,21.8925,5.4,2.776
2022-09-27,17007.400390625,30160.69921875,21.5675,5.4,2.776
2022-09-28,16858.599609375,30066.150390625,22.095,5.4,2.776
2022-09-29,16818.099609375,30185.650390625,21.3025,5.4,2.776
2022-09-30,17094.349609375,30668.30078125,19.9675,5.9,2.776
2022-10-03,16887.349609375,30284.650390625,21.365,5.9,2.776
2022-10-04,17274.30078125,31090.599609375,19.57,5.9,2.776
2022-10-06,17331.80078125,31482.69921875,19.315,5.9,2.776
2022-10-07,17314.650390625,31406.80078125,18.8125,5.9,2.776
2022-10-10,17241.0,31109.349609375,19.6225,5.9,2.776
2022-10-11,16983.55078125,30567.69921875,20.49,5.9,2.776
2022-10-12,17123.599609375,30756.55078125,20.175,5.9,2.776
2022-10-13,17014.349609375,30544.69921875,20.29,5.9,2.776
2022-10-14,17185.69921875,30524.44921875,18.2575,5.9,2.776
2022-10-17,17311.80078125,30572.650390625,18.4175,5.9,2.776
2022-10-18,17486.94921875,30908.0,17.4525,5.9,2.776
2022-10-19,17512.25,30984.44921875,17.4875,5.9,2.776
2022-10-20,17563.94921875,30901.349609375,17.2325,5.9,2.776
2022-10-21,17576.30078125,30691.849609375,17.28,5.9,2.776
2022-10-24,17730.75,30845.19921875,17.4225,5.9,2.776
2022-10-25,17656.349609375,30982.69921875,16.88,5.9,2.776
2022-10-27,17736.94921875,31172.349609375,16.5975,5.9,2.776
2022-10-28,17786.80078125,31003.25,15.9225,5.9,2.776
2022-10-31,18012.19921875,31432.30078125,15.8025,5.9,2.776
2022-11-01,18145.400390625,31705.5,16.13,5.9,2.776
2022-11-02,18082.849609375,31680.0,16.6625,5.9,2.776
2022-11-03,18052.69921875,31786.849609375,15.9425,5.9,2.776
2022-11-04,18117.150390625,31707.900390625,15.655,5.9,2.776
2022-11-07,18202.80078125,31963.599609375,15.585,5.9,2.776
2022-11-09,18157.0,31726.30078125,15.915,5.9,2.776
2022-11-10,18028.19921875,31358.650390625,15.5675,5.9,2.776
2022-11-11,18349.69921875,31381.69921875,14.405,5.9,2.776
2022-11-14,18329.150390625,31399.150390625,14.91,5.9,2.776
2022-11-15,18403.400390625,31403.55078125,14.635,5.9,2.776
2022-11-16,18409.650390625,31197.900390625,15.1,5.9,2.776
2022-11-17,18343.900390625,31072.0,14.8775,5.9,2.776
2022-11-18,18307.650390625,30916.69921875,14.39,5.9,2.776
2022-11-21,18159.94921875,30901.5,14.7975,5.9,2.776
2022-11-22,18244.19921875,31070.0,13.8425,5.9,2.776
2022-11-23,18267.25,31150.650390625,14.0425,5.9,2.776
2022-11-24,18484.099609375,31289.25,13.4775,5.9,2.776
2022-11-25,18512.75,31587.650390625,13.3325,5.9,2.776
2022-11-28,18562.75,31818.900390625,13.565,5.9,2.776
2022-11-29,18618.05078125,31677.30078125,13.615,5.9,2.776
2022-11-30,18758.349609375,32037.900390625,13.8075,5.9,2.776
2022-12-01,18812.5,32283.849609375,13.36,5.9,2.776
2022-12-02,18696.099609375,32566.849609375,13.45,5.9,2.776
2022-12-05,18701.05078125,32646.94921875,13.7325,5.9,2.776
2022-12-06,18642.75,32495.25,14.0425,5.9,2.776
2022-12-07,18560.5,32308.30078125,14.0775,6.25,2.776
2022-12-08,18609.349609375,32503.94921875,13.3975,6.25,2.776
2022-12-09,18496.599609375,32374.5,13.4775,6.25,2.776
2022-12-12,18497.150390625,32490.94921875,13.3175,6.25,2.776
2022-12-13,18608.0,32667.30078125,12.8825,6.25,2.776
2022-12-14,18660.30078125,32863.19921875,12.885,6.25,2.776
2022-12-15,18414.900390625,32530.75,13.7325,6.25,2.776
2022-12-16,18269.0,32010.099609375,14.07,6.25,2.776
2022-12-19,18420.44921875,32186.849609375,13.5525,6.25,2.776
2022-12-20,18385.30078125,32117.0,13.78,6.25,2.776
2022-12-21,18199.099609375,31610.30078125,15.5625,6.25,2.776
2022-12-22,18127.349609375,31336.650390625,15.1875,6.25,2.776
2022-12-23,17806.80078125,30157.650390625,16.16,6.25,2.776
2022-12-26,18014.599609375,,15.9325,6.25,2.776
2022-12-27,18132.30078125,31283.75,15.29,6.25,2.776
2022-12-28,18122.5,31325.55078125,15.395,6.25,2.776
2022-12-29,18191.0,31350.900390625,14.8125,6.25,2.776
2022-12-30,18105.30078125,31509.099609375,14.8675,6.25,2.776
2023-01-02,18197.44921875,31786.44921875,14.685,6.25,2.776
2023-01-03,18232.55078125,31860.349609375,14.385,6.25,2.776
2023-01-04,18042.94921875,31503.099609375,15.1975,6.25,2.776
2023-01-05,17992.150390625,31661.5,14.9825,6.25,2.776
2023-01-06,17859.44921875,31420.19921875,15.025,6.25,2.776
2023-01-09,18101.19921875,31716.650390625,14.6525,6.25,2.776
2023-01-10,17914.150390625,31559.30078125,15.51,6.25,2.776
2023-01-11,17895.69921875,31457.19921875,15.435,6.25,2.776
2023-01-12,17858.19921875,31360.099609375,15.275,6.25,2.776
2023-01-13,17956.599609375,31328.349609375,14.46,6.25,2.776
2023-01-16,17894.849609375,31253.05078125,15.0225,6.25,2.776
2023-01-17,18053.30078125,31217.599609375,14.59,6.25,2.776
2023-01-18,18165.349609375,31379.30078125,14.3725,6.25,2.776
2023-01-19,18107.849609375,31344.599609375,13.96,6.25,2.776
2023-01-20,18027.650390625,31099.80078125,13.7875,6.25,2.776
2023-01-23,18118.55078125,31273.80078125,13.6175,6.25,2.776
2023-01-24,18118.30078125,31151.849609375,13.6575,6.25,2.776
2023-01-25,17891.94921875,30694.30078125,14.655,6.25,2.776
2023-01-27,17604.349609375,30241.900390625,17.32,6.25,2.776
2023-01-30,17648.94921875,30185.849609375,17.71,6.25,2.776
2023-01-31,17662.150390625,30676.44921875,16.875,6.25,2.776
2023-02-01,17616.30078125,30386.650390625,16.78,6.25,2.776
2023-02-02,17610.400390625,30433.0,15.7325,6.25,2.776
2023-02-03,17854.05078125,30378.099609375,14.3975,6.25,2.776
2023-02-06,17764.599609375,30670.650390625,14.6875,6.25,2.776
2023-02-07,17721.5,30663.80078125,14.125,6.25,2.776
2023-02-08,17871.69921875,30944.0,13.595,6.5,2.776
2023-02-09,17893.44921875,30956.650390625,13.04,,2.776
2023-02-10,17856.5,31029.44921875,12.745,,2.776
2023-02-13,17770.900390625,30565.349609375,13.68,,2.776
2023-02-14,17929.849609375,30481.80078125,13.4525,,2.776
2023-02-15,18015.849609375,30671.0,12.86,,2.776
2023-02-16,18035.849609375,30886.5,12.89,,2.776
2023-02-17,17944.19921875,30642.05078125,13.085,,2.776
2023-02-20,17844.599609375,30666.900390625,13.3825,,2.776
2023-02-21,17826.69921875,30556.80078125,14.0075,,2.776
2023-02-22,17554.30078125,30211.0,15.5875,,2.776
2023-02-23,17511.25,30165.650390625,15.075,,2.776
2023-02-24,17465.80078125,30103.400390625,14.185,,2.776
2023-02-27,17392.69921875,29894.900390625,13.875,,2.776
2023-02-28,17303.94921875,30117.30078125,14.02,,2.776
2023-03-01,17450.900390625,30584.099609375,12.995,,2.776
2023-03-02,17321.900390625,30486.75,12.97,,2.776
2023-03-03,17594.349609375,30697.650390625,12.18,,2.776
2023-03-06,17711.44921875,30960.05078125,12.2675,,2.776
2023-03-08,17754.400390625,31119.25,12.45,,2.776
2023-03-09,17589.599609375,30948.650390625,12.725,,2.776
2023-03-10,17412.900390625,30717.44921875,13.4125,,2.776
2023-03-13,17154.30078125,30106.849609375,16.215,,2.776
2023-03-14,17043.30078125,29949.349609375,16.2175,,2.776
2023-03-15,16972.150390625,29971.25,16.295,,2.776
2023-03-16,16985.599609375,29997.5,16.2175,,2.776
2023-03-17,17100.05078125,30092.25,14.7675,,2.776
2023-03-20,16988.400390625,29782.55078125,16.0075,,2.776
2023-03-21,17107.5,29958.150390625,15.0825,,2.776
2023-03-22,17151.900390625,30040.599609375,14.8075,,2.776
2023-03-23,17076.900390625,29916.69921875,14.49,,2.776
2023-03-24,16945.05078125,29565.44921875,15.24,,2.776
2023-03-27,16985.69921875,29426.599609375,15.445,,2.776
2023-03-28,16951.69921875,29324.75,15.1,,2.776
2023-03-29,17080.69921875,29775.55078125,13.6275,,2.776
2023-03-31,17359.75,30035.150390625,12.935,,2.776
2023-04-03,17398.05078125,30166.75,12.585,,2.776
2023-04-05,17557.05078125,30160.150390625,12.4125,,2.776
2023-04-06,17599.150390625,30353.80078125,11.7975,,2.776
2023-04-10,17624.05078125,30470.099609375,12.2725,,2.776
2023-04-11,17722.30078125,30623.5,11.975,,2.776
2023-04-12,17812.400390625,30824.05078125,12.2725,,2.776
2023-04-13,17828.0,30884.650390625,11.9075,,2.776
2023-04-17,17706.849609375,31006.5,12.265,,2.776
2023-04-18,17660.150390625,31240.75,12.075,,2.776
2023-04-19,17618.75,31211.25,12.1525,,2.776
2023-04-20,17624.44921875,31219.55078125,11.94,,2.776
2023-04-21,17624.05078125,31087.349609375,11.63,,2.776
2023-04-24,17743.400390625,31210.0,11.6675,,2.776
2023-04-25,17769.25,31180.599609375,11.52,,2.776
2023-04-26,17813.599609375,31228.849609375,11.6525,,2.776
2023-04-27,17915.05078125,31404.19921875,11.425,,2.776
2023-04-28,18065.0,31794.75,10.9475,,2.776
2023-05-02,18147.650390625,32101.80078125,11.8975,,2.776
2023-05-03,18089.849609375,32186.19921875,11.84,,2.776
2023-05-04,18255.80078125,32374.349609375,11.7325,,2.776
2023-05-05,18069.0,32148.849609375,12.295,,2.776
2023-05-08,18264.400390625,32476.099609375,12.635,,2.776
2023-05-09,18265.94921875,32488.5,12.6775,,2.776
2023-05-10,18315.099609375,32505.349609375,13.0825,,2.776
2023-05-11,18297.0,32601.30078125,13.215,,2.776
2023-05-12,18314.80078125,32468.44921875,12.8525,,2.776
2023-05-15,18398.849609375,32709.400390625,13.1725,,2.776
2023-05-16,18286.5,32792.8515625,13.2925,,2.776
2023-05-17,18181.75,32762.75,13.105,,2.776
2023-05-18,18129.94921875,32570.55078125,12.795,,2.776
2023-05-19,18203.400390625,32550.349609375,12.3025,,2.776
2023-05-22,18314.400390625,32756.400390625,12.57,,2.776
2023-05-23,18348.0,32961.8984375,12.605,,2.776
2023-05-24,18285.400390625,33031.3515625,13.1125,,2.776
2023-05-25,18321.150390625,33157.1015625,12.52,,2.776
2023-05-26,18499.349609375,33425.1015625,11.9,,2.776
2023-05-29,18598.650390625,33551.0,12.2975,,2.776
2023-05-30,18633.849609375,33635.30078125,12.01,,2.776
2023-05-31,18534.400390625,33761.30078125,11.9725,,2.776
2023-06-01,18487.75,33812.3984375,11.5975,,2.776
2023-06-02,18534.099609375,33966.80078125,11.125,,2.776
2023-06-05,18593.849609375,34015.19921875,11.1375,,2.776
2023-06-06,18599.0,34035.8984375,11.38,,2.776
2023-06-07,18726.400390625,34390.1015625,11.4425,,2.776
2023-06-08,18634.55078125,34200.3984375,11.2575,,2.776
2023-06-09,18563.400390625,34153.05078125,11.12,,2.776
2023-06-12,18601.5,34342.30078125,11.245,,2.776
2023-06-13,18716.150390625,34761.0,11.11,,2.776
2023-06-14,18755.900390625,34833.30078125,11.1625,,2.776
2023-06-15,18688.099609375,34907.0,11.08,,2.776
2023-06-16,18826.0,35144.30078125,10.84,,2.776
2023-06-19,18755.44921875,35158.05078125,11.225,,2.776
2023-06-20,18816.69921875,35329.19921875,11.1325,,2.776
2023-06-21,18856.849609375,35614.3984375,11.2925,,2.776
2023-06-22,18771.25,35235.25,11.5475,,2.776
2023-06-23,18665.5,34799.8984375,11.235,,2.776
2023-06-26,18691.19921875,35120.44921875,11.395,,2.776
2023-06-27,18817.400390625,35296.94921875,10.7775,,2.776
2023-06-28,18972.099609375,35520.94921875,10.8875,,2.776
2023-06-30,19189.05078125,35754.3515625,10.8,,2.776
2023-07-03,19322.55078125,35843.5,11.54,,2.776
2023-07-04,19389.0,35771.80078125,11.7,,2.776
2023-07-05,19398.5,36024.6484375,11.8825,,2.776
2023-07-06,19497.30078125,36373.1015625,11.84,,2.776
